country,year,R,isolates,source,AMR,IncomeGroup
65,2012,0.058139535,86,EARS-Net,CRAB,High-income
65,2012,0.001353867,5909,EARS-Net,CREC,High-income
65,2012,0.060775351,5907,EARS-Net,3GCREC,High-income
65,2012,0.001057082,946,EARS-Net,CRKP,High-income
65,2012,0.075052854,946,EARS-Net,3GCRKP,High-income
65,2012,0.025408348,551,EARS-Net,CRPA,High-income
65,2013,0.010526316,95,EARS-Net,CRAB,High-income
65,2013,0,6658,EARS-Net,CREC,High-income
65,2013,0.060765191,6665,EARS-Net,3GCREC,High-income
65,2013,0.001895735,1055,EARS-Net,CRKP,High-income
65,2013,0.075685904,1057,EARS-Net,3GCRKP,High-income
65,2013,0.039115646,588,EARS-Net,CRPA,High-income
65,2014,0,92,EARS-Net,CRAB,High-income
65,2014,0,7123,EARS-Net,CREC,High-income
65,2014,0.061201572,7124,EARS-Net,3GCREC,High-income
65,2014,0.002671416,1123,EARS-Net,CRKP,High-income
65,2014,0.058771149,1123,EARS-Net,3GCRKP,High-income
65,2014,0.044182622,679,EARS-Net,CRPA,High-income
65,2015,0.042553191,94,EARS-Net,CRAB,High-income
65,2015,0.000141443,7070,EARS-Net,CREC,High-income
65,2015,0.060785977,7074,EARS-Net,3GCREC,High-income
65,2015,0.001670844,1197,EARS-Net,CRKP,High-income
65,2015,0.094323873,1198,EARS-Net,3GCRKP,High-income
65,2015,0.036977492,622,EARS-Net,CRPA,High-income
65,2016,0,132,EARS-Net,CRAB,High-income
65,2016,0.000138026,7245,EARS-Net,CREC,High-income
65,2016,0.065931034,7250,EARS-Net,3GCREC,High-income
65,2016,0.000759301,1317,EARS-Net,CRKP,High-income
65,2016,0.10530303,1320,EARS-Net,3GCRKP,High-income
65,2016,0.043939394,660,EARS-Net,CRPA,High-income
65,2017,0.007692308,130,EARS-Net,CRAB,High-income
65,2017,0.000133227,7506,EARS-Net,CREC,High-income
65,2017,0.063656945,7509,EARS-Net,3GCREC,High-income
65,2017,0.004511278,1330,EARS-Net,CRKP,High-income
65,2017,0.10910459,1329,EARS-Net,3GCRKP,High-income
65,2017,0.044836957,736,EARS-Net,CRPA,High-income
65,2018,0.047297297,148,EARS-Net,CRAB,High-income
65,2018,0.00012089,8272,EARS-Net,CREC,High-income
65,2018,0.073155985,8270,EARS-Net,3GCREC,High-income
65,2018,0.004605263,1520,EARS-Net,CRKP,High-income
65,2018,0.107236842,1520,EARS-Net,3GCRKP,High-income
65,2018,0.050931677,805,EARS-Net,CRPA,High-income
65,2019,0.008064516,124,EARS-Net,CRAB,High-income
65,2019,0,7299,EARS-Net,CREC,High-income
65,2019,0.075205479,7300,EARS-Net,3GCREC,High-income
65,2019,0.00209351,1433,EARS-Net,CRKP,High-income
65,2019,0.09623431,1434,EARS-Net,3GCRKP,High-income
65,2019,0.051319648,682,EARS-Net,CRPA,High-income
65,2020,0.006756757,148,EARS-Net,CRAB,High-income
65,2020,0.000400695,7487,EARS-Net,CREC,High-income
65,2020,0.066453163,7494,EARS-Net,3GCREC,High-income
65,2020,0.000716332,1396,EARS-Net,CRKP,High-income
65,2020,0.11166786,1397,EARS-Net,3GCRKP,High-income
65,2020,0.036193029,746,EARS-Net,CRPA,High-income
65,2021,0.005405405,185,EARS-Net,CRAB,High-income
65,2021,0.000456691,6569,EARS-Net,CREC,High-income
65,2021,0.066463878,6575,EARS-Net,3GCREC,High-income
65,2021,0.002362205,1270,EARS-Net,CRKP,High-income
65,2021,0.100787402,1270,EARS-Net,3GCRKP,High-income
65,2021,0.052054795,730,EARS-Net,CRPA,High-income
65,2022,0.01010101,198,EARS-Net,CRAB,High-income
65,2022,0.000416089,7210,EARS-Net,CREC,High-income
65,2022,0.077477477,7215,EARS-Net,3GCREC,High-income
65,2022,0.00433526,1384,EARS-Net,CRKP,High-income
65,2022,0.098194946,1385,EARS-Net,3GCRKP,High-income
65,2022,0.05952381,756,EARS-Net,CRPA,High-income
66,2002,0,535,Others,CREC,High-income
66,2002,0,706,Others,3GCREC,High-income
66,2003,0,522,Others,CREC,High-income
66,2003,0,841,Others,3GCREC,High-income
66,2004,0,720,Others,CREC,High-income
66,2004,0.01,930,Others,3GCREC,High-income
66,2004,0,215,Others,CRKP,High-income
66,2004,0.03,246,Others,3GCRKP,High-income
66,2005,0,415,Others,CREC,High-income
66,2005,0.01,706,Others,3GCREC,High-income
66,2005,0,111,Others,CRKP,High-income
66,2005,0.02,185,Others,3GCRKP,High-income
66,2006,0,769,Others,CREC,High-income
66,2006,0.02,1071,Others,3GCREC,High-income
66,2006,0,212,Others,CRKP,High-income
66,2006,0.05,266,Others,3GCRKP,High-income
66,2007,0,982,Others,CREC,High-income
66,2007,0.02,1138,Others,3GCREC,High-income
66,2007,0,262,Others,CRKP,High-income
66,2007,0.11,310,Others,3GCRKP,High-income
66,2008,0,906,Others,CREC,High-income
66,2008,0.03,1287,Others,3GCREC,High-income
66,2008,0,291,Others,CRKP,High-income
66,2008,0.11,318,Others,3GCRKP,High-income
66,2009,0,817,Others,CREC,High-income
66,2009,0.04,1185,Others,3GCREC,High-income
66,2009,0,232,Others,CRKP,High-income
66,2009,0.13,299,Others,3GCRKP,High-income
66,2010,0,1395,Others,CREC,High-income
66,2010,0.05,1685,Others,3GCREC,High-income
66,2010,0,339,Others,CRKP,High-income
66,2010,0.16,366,Others,3GCRKP,High-income
66,2011,0,1400,Others,CREC,High-income
66,2011,0.05,1661,Others,3GCREC,High-income
66,2011,0,366,Others,CRKP,High-income
66,2011,0.13,416,Others,3GCRKP,High-income
66,2012,0,1416,Others,CREC,High-income
66,2012,0.05,1592,Others,3GCREC,High-income
66,2012,0.02,332,Others,CRKP,High-income
66,2012,0.15,368,Others,3GCRKP,High-income
66,2013,0,1340,Others,CREC,High-income
66,2013,0.06,1148,Others,3GCREC,High-income
66,2013,0,335,Others,CRKP,High-income
66,2013,0.17,366,Others,3GCRKP,High-income
66,2014,0,1588,Others,CREC,High-income
66,2014,0.07,1629,Others,3GCREC,High-income
66,2014,0,390,Others,CRKP,High-income
66,2014,0.22,387,Others,3GCRKP,High-income
66,2015,0,1441,Others,CREC,High-income
66,2015,0.06,894,Others,3GCREC,High-income
66,2015,0,315,Others,CRKP,High-income
66,2015,0.14,357,Others,3GCRKP,High-income
67,2017,0.15,39,GLASS,CREC,Upper-middle-income
67,2017,0.77,52,GLASS,3GCREC,Upper-middle-income
67,2017,0.88,82,GLASS,3GCRKP,Upper-middle-income
67,2018,0.77,44,GLASS,3GCREC,Upper-middle-income
67,2018,0.43,35,GLASS,CRKP,Upper-middle-income
67,2018,0.86,57,GLASS,3GCRKP,Upper-middle-income
67,2020,0.67,30,GLASS,3GCREC,Upper-middle-income
67,2020,0.38,32,GLASS,CRKP,Upper-middle-income
67,2020,0.8,35,GLASS,3GCRKP,Upper-middle-income
68,2000,0.001618123,618,EARS-Net,CREC,High-income
68,2000,0.003267974,918,EARS-Net,3GCREC,High-income
68,2001,0,622,EARS-Net,CREC,High-income
68,2001,0.003112033,964,EARS-Net,3GCREC,High-income
68,2002,0.001328021,753,EARS-Net,CREC,High-income
68,2002,0.001788909,1118,EARS-Net,3GCREC,High-income
68,2003,0,782,EARS-Net,CREC,High-income
68,2003,0.002548853,1177,EARS-Net,3GCREC,High-income
68,2004,0,936,EARS-Net,CREC,High-income
68,2004,0.006606111,1211,EARS-Net,3GCREC,High-income
68,2005,0,1110,EARS-Net,CREC,High-income
68,2005,0.008283133,1328,EARS-Net,3GCREC,High-income
68,2005,0.00621118,161,EARS-Net,CRKP,High-income
68,2005,0.020725389,193,EARS-Net,3GCRKP,High-income
68,2005,0.034482759,87,EARS-Net,CRPA,High-income
68,2006,0.000723066,1383,EARS-Net,CREC,High-income
68,2006,0.013986014,1573,EARS-Net,3GCREC,High-income
68,2006,0.004524887,221,EARS-Net,CRKP,High-income
68,2006,0.015209125,263,EARS-Net,3GCRKP,High-income
68,2006,0.094117647,85,EARS-Net,CRPA,High-income
68,2007,0,1456,EARS-Net,CREC,High-income
68,2007,0.021599533,1713,EARS-Net,3GCREC,High-income
68,2007,0,274,EARS-Net,CRKP,High-income
68,2007,0.015625,320,EARS-Net,3GCRKP,High-income
68,2007,0.092783505,97,EARS-Net,CRPA,High-income
68,2008,0.000647668,1544,EARS-Net,CREC,High-income
68,2008,0.025569761,1799,EARS-Net,3GCREC,High-income
68,2008,0.006734007,297,EARS-Net,CRKP,High-income
68,2008,0.017191977,349,EARS-Net,3GCRKP,High-income
68,2008,0.068493151,146,EARS-Net,CRPA,High-income
68,2009,0,1577,EARS-Net,CREC,High-income
68,2009,0.022751896,1846,EARS-Net,3GCREC,High-income
68,2009,0,352,EARS-Net,CRKP,High-income
68,2009,0.027777778,396,EARS-Net,3GCRKP,High-income
68,2009,0.054216867,166,EARS-Net,CRPA,High-income
68,2010,0,2089,EARS-Net,CREC,High-income
68,2010,0.036923077,2275,EARS-Net,3GCREC,High-income
68,2010,0,448,EARS-Net,CRKP,High-income
68,2010,0.020876827,479,EARS-Net,3GCRKP,High-income
68,2010,0.011904762,168,EARS-Net,CRPA,High-income
68,2011,0.000386399,2588,EARS-Net,CREC,High-income
68,2011,0.036464526,2523,EARS-Net,3GCREC,High-income
68,2011,0,443,EARS-Net,CRKP,High-income
68,2011,0.028503563,421,EARS-Net,3GCRKP,High-income
68,2011,0.040540541,148,EARS-Net,CRPA,High-income
68,2012,0,3023,EARS-Net,CREC,High-income
68,2012,0.049022855,3019,EARS-Net,3GCREC,High-income
68,2012,0.004815409,623,EARS-Net,CRKP,High-income
68,2012,0.032206119,621,EARS-Net,3GCRKP,High-income
68,2012,0.067307692,208,EARS-Net,CRPA,High-income
68,2013,0,36,EARS-Net,CRAB,High-income
68,2013,0.000649562,3079,EARS-Net,CREC,High-income
68,2013,0.055248619,3077,EARS-Net,3GCREC,High-income
68,2013,0.001550388,645,EARS-Net,CRKP,High-income
68,2013,0.040310078,645,EARS-Net,3GCRKP,High-income
68,2013,0.058252427,206,EARS-Net,CRPA,High-income
68,2014,0.029411765,34,EARS-Net,CRAB,High-income
68,2014,0,3420,EARS-Net,CREC,High-income
68,2014,0.057877814,3421,EARS-Net,3GCREC,High-income
68,2014,0,746,EARS-Net,CRKP,High-income
68,2014,0.058981233,746,EARS-Net,3GCRKP,High-income
68,2014,0.05859375,256,EARS-Net,CRPA,High-income
68,2015,0.09375,32,EARS-Net,CRAB,High-income
68,2015,0.000303306,3297,EARS-Net,CREC,High-income
68,2015,0.060284762,3301,EARS-Net,3GCREC,High-income
68,2015,0.001428571,700,EARS-Net,CRKP,High-income
68,2015,0.049928673,701,EARS-Net,3GCRKP,High-income
68,2015,0.057017544,228,EARS-Net,CRPA,High-income
68,2016,0,33,EARS-Net,CRAB,High-income
68,2016,0.000553097,3616,EARS-Net,CREC,High-income
68,2016,0.055570915,3617,EARS-Net,3GCREC,High-income
68,2016,0,810,EARS-Net,CRKP,High-income
68,2016,0.057953144,811,EARS-Net,3GCRKP,High-income
68,2016,0.066666667,225,EARS-Net,CRPA,High-income
68,2017,0,31,EARS-Net,CRAB,High-income
68,2017,0.000803643,3733,EARS-Net,CREC,High-income
68,2017,0.058650241,3734,EARS-Net,3GCREC,High-income
68,2017,0,781,EARS-Net,CRKP,High-income
68,2017,0.057618438,781,EARS-Net,3GCRKP,High-income
68,2017,0.034146341,205,EARS-Net,CRPA,High-income
68,2018,0,32,EARS-Net,CRAB,High-income
68,2018,0.000257798,3879,EARS-Net,CREC,High-income
68,2018,0.067543181,3879,EARS-Net,3GCREC,High-income
68,2018,0.001358696,736,EARS-Net,CRKP,High-income
68,2018,0.074626866,737,EARS-Net,3GCRKP,High-income
68,2018,0.048,250,EARS-Net,CRPA,High-income
68,2019,0.00049505,4040,EARS-Net,CREC,High-income
68,2019,0.061840491,4075,EARS-Net,3GCREC,High-income
68,2019,0.002421308,826,EARS-Net,CRKP,High-income
68,2019,0.076923077,832,EARS-Net,3GCRKP,High-income
68,2019,0.074324324,296,EARS-Net,CRPA,High-income
68,2020,0,31,EARS-Net,CRAB,High-income
68,2020,0.000274273,3646,EARS-Net,CREC,High-income
68,2020,0.0579479,3762,EARS-Net,3GCREC,High-income
68,2020,0.001455604,687,EARS-Net,CRKP,High-income
68,2020,0.101139601,702,EARS-Net,3GCRKP,High-income
68,2020,0.063829787,282,EARS-Net,CRPA,High-income
68,2021,0,42,EARS-Net,CRAB,High-income
68,2021,0,3820,EARS-Net,CREC,High-income
68,2021,0.05496223,3839,EARS-Net,3GCREC,High-income
68,2021,0.002554278,783,EARS-Net,CRKP,High-income
68,2021,0.073697586,787,EARS-Net,3GCRKP,High-income
68,2021,0.067961165,309,EARS-Net,CRPA,High-income
68,2022,0.029411765,34,EARS-Net,CRAB,High-income
68,2022,0.000267523,3738,EARS-Net,CREC,High-income
68,2022,0.058304359,3739,EARS-Net,3GCREC,High-income
68,2022,0.00260078,769,EARS-Net,CRKP,High-income
68,2022,0.066319896,769,EARS-Net,3GCRKP,High-income
68,2022,0.060773481,362,EARS-Net,CRPA,High-income
69,2017,0.55,98,GLASS,CRAB,High-income
69,2017,0.02,261,GLASS,CREC,High-income
69,2017,0.5,273,GLASS,3GCREC,High-income
69,2017,0.17,213,GLASS,CRKP,High-income
69,2017,0.55,255,GLASS,3GCRKP,High-income
69,2018,0.63,57,GLASS,CRAB,High-income
69,2018,0.01,174,GLASS,CREC,High-income
69,2018,0.54,178,GLASS,3GCREC,High-income
69,2018,0.28,139,GLASS,CRKP,High-income
69,2018,0.61,142,GLASS,3GCRKP,High-income
69,2019,0.58,135,GLASS,CRAB,High-income
69,2019,0.05,354,GLASS,CREC,High-income
69,2019,0.52,476,GLASS,3GCREC,High-income
69,2019,0.29,356,GLASS,CRKP,High-income
69,2019,0.54,363,GLASS,3GCRKP,High-income
69,2020,0.82,67,GLASS,CRAB,High-income
69,2020,0.01,109,GLASS,CREC,High-income
69,2020,0.65,150,GLASS,3GCREC,High-income
69,2020,0.47,156,GLASS,CRKP,High-income
69,2020,0.85,176,GLASS,3GCRKP,High-income
70,2011,0.04,45,Others,CREC,Upper-middle-income
70,2011,0.83,46,Others,3GCREC,Upper-middle-income
70,2012,0.07,54,Others,CREC,Upper-middle-income
70,2012,0.89,54,Others,3GCREC,Upper-middle-income
70,2013,0,75,Others,CREC,Upper-middle-income
70,2013,0.87,75,Others,3GCREC,Upper-middle-income
70,2014,0.04,67,Others,CREC,Upper-middle-income
70,2014,0.78,67,Others,3GCREC,Upper-middle-income
70,2014,0.21,52,Others,CRKP,Upper-middle-income
70,2014,0.87,52,Others,3GCRKP,Upper-middle-income
70,2015,0.04,92,Others,CREC,Upper-middle-income
70,2015,0.9,92,Others,3GCREC,Upper-middle-income
70,2015,0.42,74,Others,CRKP,Upper-middle-income
70,2015,0.96,74,Others,3GCRKP,Upper-middle-income
70,2017,0.63,95,GLASS,CRAB,Upper-middle-income
70,2017,0.1,814,GLASS,CREC,Upper-middle-income
70,2017,0.86,458,GLASS,3GCREC,Upper-middle-income
70,2017,0.43,181,GLASS,CRKP,Upper-middle-income
70,2017,0.84,227,GLASS,3GCRKP,Upper-middle-income
70,2018,0.34,176,GLASS,CRAB,Upper-middle-income
70,2018,0.18,692,GLASS,CREC,Upper-middle-income
70,2018,0.85,156,GLASS,3GCREC,Upper-middle-income
70,2018,0.56,455,GLASS,CRKP,Upper-middle-income
70,2018,0.93,110,GLASS,3GCRKP,Upper-middle-income
70,2019,0.69,350,GLASS,CRAB,Upper-middle-income
70,2019,0.21,704,GLASS,CREC,Upper-middle-income
70,2019,0.89,755,GLASS,3GCREC,Upper-middle-income
70,2019,0.62,347,GLASS,CRKP,Upper-middle-income
70,2019,0.87,382,GLASS,3GCRKP,Upper-middle-income
70,2020,0.6,340,GLASS,CRAB,Upper-middle-income
70,2020,0.23,476,GLASS,CREC,Upper-middle-income
70,2020,0.82,463,GLASS,3GCREC,Upper-middle-income
70,2020,0.48,247,GLASS,CRKP,Upper-middle-income
70,2020,0.8,245,GLASS,3GCRKP,Upper-middle-income
71,2020,0.8,56,GLASS,CRAB,Lower-middle-income
71,2020,0,303,GLASS,CREC,Lower-middle-income
71,2020,0.47,285,GLASS,3GCREC,Lower-middle-income
71,2020,0.08,133,GLASS,CRKP,Lower-middle-income
71,2020,0.78,130,GLASS,3GCRKP,Lower-middle-income
72,2020,0.89,272,GLASS,CRAB,Low-income
72,2020,0.03,162,GLASS,CREC,Low-income
72,2020,0.32,149,GLASS,3GCREC,Low-income
72,2020,0.45,206,GLASS,CRKP,Low-income
72,2020,0.63,162,GLASS,3GCRKP,Low-income
73,2016,0.41,593,Others,CRAB,Upper-middle-income
73,2016,0.06,262,GLASS,CREC,Upper-middle-income
73,2016,0.42,385,GLASS,3GCREC,Upper-middle-income
73,2016,0.29,273,GLASS,CRKP,Upper-middle-income
73,2016,0.72,279,GLASS,3GCRKP,Upper-middle-income
73,2016,0.22,330,Others,CRPA,Upper-middle-income
73,2017,0.43,880,GLASS,CRAB,Upper-middle-income
73,2017,0.05,996,GLASS,CREC,Upper-middle-income
73,2017,0.49,464,GLASS,3GCREC,Upper-middle-income
73,2017,0.17,1044,GLASS,CRKP,Upper-middle-income
73,2017,0.65,598,GLASS,3GCRKP,Upper-middle-income
73,2018,0.38,896,GLASS,CRAB,Upper-middle-income
73,2018,0.04,1160,GLASS,CREC,Upper-middle-income
73,2018,0.44,602,GLASS,3GCREC,Upper-middle-income
73,2018,0.19,1219,GLASS,CRKP,Upper-middle-income
73,2018,0.56,1235,GLASS,3GCRKP,Upper-middle-income
73,2019,0.33,1180,GLASS,CRAB,Upper-middle-income
73,2019,0.07,1332,GLASS,CREC,Upper-middle-income
73,2019,0.41,1350,GLASS,3GCREC,Upper-middle-income
73,2019,0.18,1475,GLASS,CRKP,Upper-middle-income
73,2019,0.55,1533,GLASS,3GCRKP,Upper-middle-income
73,2020,0.38,854,GLASS,CRAB,Upper-middle-income
73,2020,0.07,795,GLASS,CREC,Upper-middle-income
73,2020,0.32,800,GLASS,3GCREC,Upper-middle-income
73,2020,0.21,1133,GLASS,CRKP,Upper-middle-income
73,2020,0.53,1143,GLASS,3GCRKP,Upper-middle-income
74,2001,0.070707071,99,EARS-Net,3GCREC,Low-income
74,2002,0.061538462,130,EARS-Net,3GCREC,Low-income
74,2003,0.040650407,123,EARS-Net,3GCREC,Low-income
74,2004,0.052356021,191,EARS-Net,3GCREC,Low-income
74,2005,0.045454545,176,EARS-Net,3GCREC,Low-income
74,2005,0,33,EARS-Net,CRKP,Low-income
74,2005,0.660377358,53,EARS-Net,3GCRKP,Low-income
74,2006,0.04368932,206,EARS-Net,3GCREC,Low-income
74,2006,0.380952381,42,EARS-Net,3GCRKP,Low-income
74,2006,0.297297297,37,EARS-Net,CRPA,Low-income
74,2007,0.0234375,256,EARS-Net,3GCREC,Low-income
74,2007,0.34375,32,EARS-Net,3GCRKP,Low-income
74,2007,0.179104478,67,EARS-Net,CRPA,Low-income
74,2008,0.023809524,84,EARS-Net,3GCREC,Low-income
74,2009,0,555,EARS-Net,CREC,High-income
74,2009,0.090753425,584,EARS-Net,3GCREC,High-income
74,2009,0.007194245,139,EARS-Net,CRKP,High-income
74,2009,0.48951049,143,EARS-Net,3GCRKP,High-income
74,2009,0.253521127,142,EARS-Net,CRPA,High-income
74,2010,0.001422475,703,EARS-Net,CREC,High-income
74,2010,0.075268817,744,EARS-Net,3GCREC,High-income
74,2010,0,238,EARS-Net,CRKP,High-income
74,2010,0.396551724,232,EARS-Net,3GCRKP,High-income
74,2010,0.245508982,167,EARS-Net,CRPA,High-income
74,2011,0.00093985,1064,EARS-Net,CREC,High-income
74,2011,0.117270789,938,EARS-Net,3GCREC,High-income
74,2011,0.005319149,376,EARS-Net,CRKP,High-income
74,2011,0.597122302,278,EARS-Net,3GCRKP,High-income
74,2011,0.244565217,184,EARS-Net,CRPA,High-income
74,2012,0.382075472,212,EARS-Net,CRAB,High-income
74,2012,0,970,EARS-Net,CREC,High-income
74,2012,0.129218901,1037,EARS-Net,3GCREC,High-income
74,2012,0.008356546,359,EARS-Net,CRKP,High-income
74,2012,0.604972376,362,EARS-Net,3GCRKP,High-income
74,2012,0.226744186,172,EARS-Net,CRPA,High-income
74,2013,0.497354497,189,EARS-Net,CRAB,High-income
74,2013,0,938,EARS-Net,CREC,High-income
74,2013,0.109073359,1036,EARS-Net,3GCREC,High-income
74,2013,0.008108108,370,EARS-Net,CRKP,High-income
74,2013,0.651595745,376,EARS-Net,3GCRKP,High-income
74,2013,0.322751323,189,EARS-Net,CRPA,High-income
74,2014,0.534391534,189,EARS-Net,CRAB,High-income
74,2014,0.002042901,979,EARS-Net,CREC,High-income
74,2014,0.105069124,1085,EARS-Net,3GCREC,High-income
74,2014,0.013303769,451,EARS-Net,CRKP,High-income
74,2014,0.68172043,465,EARS-Net,3GCRKP,High-income
74,2014,0.275675676,185,EARS-Net,CRPA,High-income
74,2015,0.655737705,244,EARS-Net,CRAB,High-income
74,2015,0.001334223,1499,EARS-Net,CREC,High-income
74,2015,0.119254658,1610,EARS-Net,3GCREC,High-income
74,2015,0.004545455,660,EARS-Net,CRKP,High-income
74,2015,0.642011834,676,EARS-Net,3GCRKP,High-income
74,2015,0.37007874,254,EARS-Net,CRPA,High-income
74,2016,0.659846547,391,EARS-Net,CRAB,High-income
74,2016,0.000391696,2553,EARS-Net,CREC,High-income
74,2016,0.137182788,2719,EARS-Net,3GCREC,High-income
74,2016,0.021371327,1123,EARS-Net,CRKP,High-income
74,2016,0.644483363,1142,EARS-Net,3GCRKP,High-income
74,2016,0.261964736,397,EARS-Net,CRPA,High-income
74,2017,0.674418605,344,EARS-Net,CRAB,High-income
74,2017,0.00036483,2741,EARS-Net,CREC,High-income
74,2017,0.166782973,2866,EARS-Net,3GCREC,High-income
74,2017,0.063738157,1161,EARS-Net,CRKP,High-income
74,2017,0.630091438,1203,EARS-Net,3GCRKP,High-income
74,2017,0.24173028,393,EARS-Net,CRPA,High-income
74,2018,0.672661871,278,EARS-Net,CRAB,High-income
74,2018,0.0012,2500,EARS-Net,CREC,High-income
74,2018,0.175954198,2620,EARS-Net,3GCREC,High-income
74,2018,0.08114962,1183,EARS-Net,CRKP,High-income
74,2018,0.646431501,1219,EARS-Net,3GCRKP,High-income
74,2018,0.331550802,374,EARS-Net,CRPA,High-income
74,2019,0.70977918,317,EARS-Net,CRAB,High-income
74,2019,0,2683,EARS-Net,CREC,High-income
74,2019,0.171245095,2803,EARS-Net,3GCREC,High-income
74,2019,0.077056277,1155,EARS-Net,CRKP,High-income
74,2019,0.583190395,1166,EARS-Net,3GCRKP,High-income
74,2019,0.244498778,409,EARS-Net,CRPA,High-income
74,2020,0.782258065,372,EARS-Net,CRAB,High-income
74,2020,0.000480769,2080,EARS-Net,CREC,High-income
74,2020,0.174493554,2172,EARS-Net,3GCREC,High-income
74,2020,0.081936685,1074,EARS-Net,CRKP,High-income
74,2020,0.629595588,1088,EARS-Net,3GCRKP,High-income
74,2020,0.284810127,316,EARS-Net,CRPA,High-income
74,2021,0.826876513,826,EARS-Net,CRAB,High-income
74,2021,0.001310044,2290,EARS-Net,CREC,High-income
74,2021,0.187262758,2371,EARS-Net,3GCREC,High-income
74,2021,0.195241428,1429,EARS-Net,CRKP,High-income
74,2021,0.69972067,1432,EARS-Net,3GCRKP,High-income
74,2021,0.279545455,440,EARS-Net,CRPA,High-income
74,2022,0.763948498,466,EARS-Net,CRAB,High-income
74,2022,0.000815993,2451,EARS-Net,CREC,High-income
74,2022,0.186882655,2531,EARS-Net,3GCREC,High-income
74,2022,0.168168168,1332,EARS-Net,CRKP,High-income
74,2022,0.619330855,1345,EARS-Net,3GCRKP,High-income
74,2022,0.245726496,468,EARS-Net,CRPA,High-income
75,2001,0.028708134,418,EARS-Net,3GCREC,High-income
75,2002,0.056561086,442,EARS-Net,3GCREC,High-income
75,2003,0.071246819,786,EARS-Net,3GCREC,High-income
75,2004,0.080779944,718,EARS-Net,3GCREC,High-income
75,2005,0.117100372,1076,EARS-Net,3GCREC,High-income
75,2006,0.098490866,1259,EARS-Net,3GCREC,High-income
75,2006,0.207920792,303,EARS-Net,3GCRKP,High-income
75,2006,0.207171315,251,EARS-Net,CRPA,High-income
75,2007,0.004115226,243,EARS-Net,CREC,High-income
75,2007,0.097037037,1350,EARS-Net,3GCREC,High-income
75,2007,0,57,EARS-Net,CRKP,High-income
75,2007,0.165217391,345,EARS-Net,3GCRKP,High-income
75,2007,0.148606811,323,EARS-Net,CRPA,High-income
75,2008,0,430,EARS-Net,CREC,High-income
75,2008,0.101010101,1584,EARS-Net,3GCREC,High-income
75,2008,0.007246377,138,EARS-Net,CRKP,High-income
75,2008,0.257035647,533,EARS-Net,3GCRKP,High-income
75,2008,0.176744186,430,EARS-Net,CRPA,High-income
75,2009,0.00180072,1666,EARS-Net,CREC,High-income
75,2009,0.092050209,1912,EARS-Net,3GCREC,High-income
75,2009,0.008247423,485,EARS-Net,CRKP,High-income
